year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,11,6,1229.0,-6.0,1350.0,-10.0,WN,N8605E,198,PDX,SMF,68.0,479,12.0,29.0
2014,5,13,1131.0,1.0,1305.0,-5.0,WN,N960WN,2587,PDX,OAK,77.0,543,11.0,31.0
2014,4,22,1159.0,-1.0,1755.0,-5.0,AA,N3AVAA,1628,SEA,ORD,199.0,1721,11.0,59.0
2014,12,7,1015.0,-5.0,1232.0,-31.0,AS,N408AS,85,SEA,ANC,174.0,1448,10.0,15.0
2014,1,27,1559.0,34.0,1920.0,30.0,UA,N76508,1062,PDX,DEN,122.0,991,15.0,59.0
2014,2,16,1930.0,-10.0,2215.0,-2.0,AS,N519AS,476,SEA,LAX,126.0,954,19.0,30.0
2014,11,15,1108.0,-7.0,1909.0,7.0,US,N575UW,1861,SEA,CLT,261.0,2279,11.0,8.0
2014,5,4,533.0,-7.0,731.0,-9.0,UA,N497UA,468,SEA,SFO,100.0,679,5.0,33.0
2014,5,21,1247.0,7.0,1845.0,15.0,AS,N407AS,692,SEA,SAT,220.0,1774,12.0,47.0
2014,3,2,503.0,-2.0,721.0,7.0,OO,N784SK,6382,SEA,SFO,106.0,679,5.0,3.0
2014,11,28,2116.0,1.0,2208.0,14.0,AS,N788AS,461,SEA,BLI,26.0,93,21.0,16.0
2014,3,22,2016.0,71.0,2129.0,59.0,WN,N419WN,561,PDX,SMF,64.0,479,20.0,16.0
2014,8,30,828.0,-2.0,1416.0,-9.0,AA,N3AEAA,42,SEA,ORD,203.0,1721,8.0,28.0
2014,11,12,842.0,7.0,1634.0,-4.0,AS,N592AS,32,SEA,PHL,271.0,2378,8.0,42.0
2014,11,20,1443.0,30.0,2046.0,35.0,UA,N69834,1167,SEA,ORD,201.0,1721,14.0,43.0
2014,4,25,836.0,-8.0,1411.0,-34.0,UA,N844UA,722,PDX,ORD,192.0,1739,8.0,36.0
2014,3,9,801.0,-4.0,1542.0,-11.0,UA,N425UA,250,PDX,IAD,266.0,2327,8.0,1.0
2014,2,13,654.0,-1.0,924.0,-1.0,AS,N407AS,470,SEA,LAX,126.0,954,6.0,54.0
2014,3,19,640.0,-5.0,847.0,-18.0,OO,N218AG,3460,PDX,ONT,112.0,838,6.0,40.0
2014,6,23,1615.0,60.0,2201.0,56.0,AA,N3HHAA,2361,SEA,DFW,201.0,1660,16.0,15.0
2014,9,27,722.0,-3.0,854.0,-35.0,AS,N769AS,244,PDX,SFO,74.0,550,7.0,22.0
2014,9,15,955.0,-5.0,1510.0,-9.0,AS,N309AS,756,SEA,MCI,179.0,1489,9.0,55.0
2014,7,17,658.0,-7.0,1251.0,-4.0,AA,N3HTAA,86,PDX,ORD,203.0,1739,6.0,58.0
2014,6,2,1202.0,2.0,1359.0,-1.0,WN,N614SW,3864,SEA,OAK,100.0,671,12.0,2.0
2014,12,9,822.0,7.0,1622.0,12.0,AS,N562AS,4,SEA,DCA,281.0,2329,8.0,22.0
2014,10,30,1058.0,-2.0,1419.0,-15.0,UA,N468UA,447,SEA,DEN,125.0,1024,10.0,58.0
2014,12,21,1311.0,-9.0,2050.0,-23.0,US,N584UW,1782,SEA,CLT,254.0,2279,13.0,11.0
2014,10,21,1738.0,-8.0,1936.0,-22.0,UA,N488UA,587,SEA,SFO,98.0,679,17.0,38.0
2014,10,24,944.0,-7.0,1229.0,-4.0,DL,N325US,1312,SEA,SAN,149.0,1050,9.0,44.0
2014,4,22,1309.0,-6.0,1512.0,-11.0,UA,N411UA,816,SEA,SFO,95.0,679,13.0,9.0
2014,11,23,741.0,-4.0,844.0,-13.0,OO,N616QX,4581,SEA,GEG,40.0,224,7.0,41.0
2014,3,8,1323.0,-2.0,1649.0,-11.0,WN,N397SW,458,PDX,ABQ,132.0,1111,13.0,23.0
2014,6,26,847.0,-3.0,1715.0,-15.0,AS,N546AS,774,SEA,TPA,304.0,2520,8.0,47.0
2014,9,19,1135.0,0.0,1516.0,1.0,WN,N361SW,3677,SEA,DEN,129.0,1024,11.0,35.0
2014,7,10,2017.0,-8.0,2307.0,4.0,AS,N615AS,640,PDX,PHX,148.0,1009,20.0,17.0
2014,5,15,1651.0,-4.0,1927.0,-3.0,AS,N622AS,514,SEA,SNA,135.0,978,16.0,51.0
2014,9,2,1504.0,-1.0,1740.0,1.0,OO,N225AG,3476,SEA,LGB,134.0,965,15.0,4.0
2014,10,23,1233.0,14.0,1418.0,5.0,UA,N27477,1435,PDX,SFO,89.0,550,12.0,33.0
2014,8,29,1302.0,-3.0,1840.0,-8.0,AS,N553AS,664,SEA,DFW,197.0,1660,13.0,2.0
2014,9,28,830.0,50.0,1029.0,60.0,AS,N795AS,244,PDX,SFO,82.0,550,8.0,30.0
2014,8,1,721.0,-5.0,826.0,6.0,OO,N569SW,5379,PDX,SEA,40.0,129,7.0,21.0
2014,9,8,644.0,19.0,933.0,33.0,WN,N270WN,1927,PDX,PHX,150.0,1009,6.0,44.0
2014,3,12,1428.0,-7.0,1753.0,-12.0,F9,N933FR,140,SEA,DEN,128.0,1024,14.0,28.0
2014,8,17,1729.0,109.0,1926.0,101.0,AS,N551AS,322,SEA,SJC,100.0,697,17.0,29.0
2014,1,23,2131.0,8.0,557.0,33.0,B6,N640JB,1206,PDX,JFK,305.0,2454,21.0,31.0
2014,9,1,1643.0,-7.0,1843.0,-17.0,AS,N614AS,620,PDX,LAS,102.0,763,16.0,43.0
2014,1,14,1616.0,-9.0,1823.0,-8.0,OO,N223AG,3462,PDX,ONT,113.0,838,16.0,16.0
2014,7,19,1002.0,-3.0,1141.0,-14.0,WN,N920WN,3320,PDX,SJC,87.0,569,10.0,2.0
2014,4,13,1542.0,-8.0,1803.0,-4.0,AS,N613AS,584,PDX,SNA,119.0,859,15.0,42.0
2014,3,29,2040.0,-10.0,2305.0,-9.0,AS,N579AS,598,PDX,SAN,130.0,933,20.0,40.0
2014,6,26,2033.0,28.0,2245.0,5.0,WN,N720WN,2175,PDX,PHX,120.0,1009,20.0,33.0
2014,6,19,2303.0,8.0,439.0,-3.0,UA,N431UA,601,SEA,ORD,192.0,1721,23.0,3.0
2014,4,18,1053.0,48.0,1320.0,50.0,WN,N8319F,318,SEA,LAS,122.0,867,10.0,53.0
2014,3,21,706.0,-4.0,953.0,-2.0,AS,N552AS,240,SEA,SAN,139.0,1050,7.0,6.0
2014,2,23,1751.0,-4.0,1933.0,-11.0,OO,N971SW,5553,PDX,SFO,82.0,550,17.0,51.0
2014,10,19,1002.0,2.0,1312.0,12.0,AS,N583AS,851,SEA,HNL,346.0,2677,10.0,2.0
2014,6,14,2025.0,0.0,2356.0,-3.0,AS,N513AS,680,SEA,DEN,123.0,1024,20.0,25.0
2014,7,5,1453.0,-7.0,1720.0,-15.0,VX,N521VA,796,SEA,LAX,129.0,954,14.0,53.0
2014,5,15,1354.0,4.0,1611.0,-4.0,WN,N274WN,155,SEA,LAS,123.0,867,13.0,54.0
2014,6,8,1835.0,-5.0,2209.0,-6.0,OO,N227AG,3498,SEA,COS,133.0,1068,18.0,35.0
2014,4,14,1254.0,29.0,2046.0,16.0,WN,N707SA,1291,SEA,BWI,267.0,2335,12.0,54.0
2014,6,9,7.0,8.0,733.0,-2.0,DL,N585NW,1688,SEA,ATL,252.0,2182,0.0,7.0
2014,1,15,1133.0,-7.0,1356.0,-10.0,AS,N527AS,500,SEA,SNA,129.0,978,11.0,33.0
2014,4,17,1740.0,25.0,1922.0,27.0,WN,N7735A,3855,SEA,SMF,86.0,605,17.0,40.0
2014,8,5,2.0,12.0,228.0,8.0,AS,N762AS,121,SEA,ANC,189.0,1448,0.0,2.0
2014,8,23,2233.0,8.0,130.0,18.0,AS,N644AS,143,PDX,ANC,225.0,1542,22.0,33.0
2014,3,6,1036.0,-4.0,1529.0,-16.0,OO,N218AG,3468,SEA,OMA,158.0,1368,10.0,36.0
2014,5,21,1643.0,-7.0,1907.0,-16.0,AS,N462AS,448,SEA,LAX,120.0,954,16.0,43.0
2014,9,8,1504.0,-4.0,1822.0,-17.0,UA,N37281,1536,PDX,DEN,119.0,991,15.0,4.0
2014,8,10,1946.0,16.0,2221.0,16.0,WN,N400WN,572,PDX,PHX,142.0,1009,19.0,46.0
2014,6,19,749.0,-11.0,1015.0,-5.0,AS,N706AS,568,PDX,LAX,118.0,834,7.0,49.0
2014,6,16,1617.0,8.0,1713.0,11.0,OO,N298SW,5404,PDX,SEA,40.0,129,16.0,17.0
2014,7,12,1650.0,20.0,1900.0,20.0,WN,N611SW,233,PDX,LAS,115.0,763,16.0,50.0
2014,12,20,2158.0,-12.0,42.0,-36.0,AS,N309AS,143,PDX,ANC,203.0,1542,21.0,58.0
2014,7,18,720.0,-5.0,902.0,-3.0,AS,N506AS,805,SEA,SMF,79.0,605,7.0,20.0
2014,7,5,722.0,-4.0,811.0,-9.0,OO,N565SW,5379,PDX,SEA,36.0,129,7.0,22.0
2014,12,18,1319.0,13.0,1828.0,4.0,DL,N3750D,1932,SEA,MSP,171.0,1399,13.0,19.0
2014,8,3,2140.0,-5.0,7.0,-11.0,AS,N433AS,111,SEA,ANC,180.0,1448,21.0,40.0
2014,6,14,26.0,-9.0,615.0,-5.0,AS,N532AS,16,SEA,ORD,212.0,1721,0.0,26.0
2014,4,2,911.0,-4.0,1149.0,-16.0,OO,N216AG,3466,PDX,TUS,146.0,1119,9.0,11.0
2014,11,14,1955.0,0.0,2215.0,-10.0,AS,N537AS,456,SEA,LAX,116.0,954,19.0,55.0
2014,6,30,943.0,-2.0,1542.0,2.0,WN,N960WN,4775,SEA,MDW,219.0,1733,9.0,43.0
2014,11,21,631.0,-4.0,912.0,-23.0,AS,N627AS,724,SEA,SLC,85.0,689,6.0,31.0
2014,2,3,1312.0,2.0,1457.0,-20.0,UA,N33284,1173,SEA,SFO,90.0,679,13.0,12.0
2014,6,12,2318.0,-5.0,443.0,-26.0,UA,N807UA,732,PDX,ORD,190.0,1739,23.0,18.0
2014,9,14,1832.0,-8.0,2051.0,-7.0,AS,N583AS,616,SEA,LAS,118.0,867,18.0,32.0
2014,9,3,855.0,-5.0,1045.0,-1.0,AS,N559AS,360,SEA,SMF,82.0,605,8.0,55.0
2014,1,23,955.0,-5.0,1336.0,-34.0,HA,N382HA,29,SEA,OGG,319.0,2640,9.0,55.0
2014,10,12,1223.0,-7.0,1319.0,-1.0,OO,N821SK,4611,PDX,SEA,34.0,129,12.0,23.0
2014,4,13,1946.0,11.0,2216.0,13.0,AS,N408AS,456,SEA,LAX,126.0,954,19.0,46.0
2014,11,24,1430.0,-10.0,1533.0,-7.0,OO,N800SK,4827,SEA,GEG,41.0,224,14.0,30.0
2014,10,21,657.0,-3.0,937.0,3.0,AS,N549AS,466,SEA,LAX,127.0,954,6.0,57.0
2014,8,24,2044.0,-6.0,2244.0,-12.0,AS,N519AS,624,PDX,LAS,102.0,763,20.0,44.0
2014,3,20,750.0,0.0,917.0,-2.0,AS,N788AS,61,SEA,JNU,133.0,909,7.0,50.0
2014,8,20,2111.0,76.0,2329.0,52.0,AS,N533AS,484,SEA,SAN,124.0,1050,21.0,11.0
2014,10,21,1847.0,-3.0,2051.0,-24.0,WN,N449WN,3935,SEA,LAS,107.0,867,18.0,47.0
2014,9,14,1114.0,-1.0,1205.0,-1.0,OO,N812SK,4623,SEA,PDX,34.0,129,11.0,14.0
2014,10,9,1018.0,13.0,1514.0,-6.0,AS,N307AS,36,SEA,MSP,161.0,1399,10.0,18.0
2014,3,1,1222.0,2.0,1429.0,-6.0,AS,N769AS,312,SEA,SFO,110.0,679,12.0,22.0
2014,8,10,739.0,-1.0,1007.0,2.0,WN,N957WN,437,PDX,SAN,129.0,933,7.0,39.0
2014,7,18,606.0,6.0,1404.0,-16.0,UA,N24202,1065,SEA,EWR,279.0,2402,6.0,6.0
2014,1,8,856.0,6.0,1305.0,-20.0,AS,N590AS,875,SEA,LIH,349.0,2701,8.0,56.0
2014,8,26,1445.0,-5.0,1703.0,-12.0,AS,N307AS,538,SEA,ONT,120.0,956,14.0,45.0
2014,8,25,955.0,-9.0,1321.0,-12.0,F9,N933FR,788,PDX,DEN,128.0,991,9.0,55.0
2014,2,15,1030.0,5.0,1359.0,1.0,AS,N520AS,640,PDX,PHX,133.0,1009,10.0,30.0
2014,2,3,1726.0,37.0,1948.0,21.0,OO,N779SK,6527,SEA,LAX,117.0,954,17.0,26.0
2014,1,19,540.0,20.0,905.0,14.0,US,N519UW,649,PDX,PHX,124.0,1009,5.0,40.0
2014,7,26,1156.0,-5.0,1242.0,-3.0,OO,N568SW,5325,PDX,RDM,31.0,116,11.0,56.0
2014,2,25,611.0,-4.0,927.0,-13.0,WN,N423WN,4208,PDX,DEN,118.0,991,6.0,11.0
2014,8,28,858.0,-7.0,1126.0,-9.0,AS,N612AS,644,PDX,PHX,130.0,1009,8.0,58.0
2014,4,1,1319.0,-1.0,1828.0,-4.0,DL,N618DL,1950,SEA,MSP,170.0,1399,13.0,19.0
2014,1,20,2220.0,-5.0,558.0,-10.0,US,N178US,1944,SEA,CLT,246.0,2279,22.0,20.0
2014,8,8,1001.0,-3.0,1336.0,3.0,F9,N947FR,788,PDX,DEN,129.0,991,10.0,1.0
2014,10,7,519.0,-11.0,701.0,-18.0,UA,N811UA,392,PDX,SFO,85.0,550,5.0,19.0
2014,5,30,1139.0,-1.0,1431.0,6.0,WN,N605SW,942,SEA,PHX,153.0,1107,11.0,39.0
2014,11,26,1109.0,-1.0,1238.0,-13.0,AS,N431AS,75,SEA,JNU,134.0,909,11.0,9.0
2014,1,25,1727.0,-18.0,1942.0,-7.0,OO,N219AG,3488,PDX,BUR,114.0,817,17.0,27.0
2014,4,27,728.0,-1.0,823.0,0.0,OO,N221SW,5379,PDX,SEA,38.0,129,7.0,28.0
2014,1,21,1432.0,-8.0,1803.0,-21.0,US,N570UW,473,SEA,PHX,134.0,1107,14.0,32.0
2014,6,26,2226.0,1.0,51.0,-17.0,AS,N457AS,143,PDX,ANC,193.0,1542,22.0,26.0
2014,12,16,628.0,-12.0,846.0,-4.0,OO,N225AG,3456,PDX,BUR,117.0,817,6.0,28.0
2014,10,1,1051.0,6.0,1339.0,-1.0,HA,N382HA,25,PDX,HNL,312.0,2603,10.0,51.0
2014,9,26,1329.0,39.0,2005.0,80.0,AS,N579AS,22,SEA,ORD,233.0,1721,13.0,29.0
2014,11,12,1103.0,68.0,1311.0,67.0,AS,N569AS,318,SEA,SFO,97.0,679,11.0,3.0
2014,12,6,1646.0,-4.0,1917.0,-8.0,AS,N779AS,514,SEA,SNA,135.0,978,16.0,46.0
2014,8,30,752.0,-3.0,1549.0,-2.0,UA,N34455,1619,PDX,IAD,279.0,2327,7.0,52.0
2014,5,13,752.0,-3.0,1005.0,-8.0,AS,N565AS,522,SEA,BUR,120.0,937,7.0,52.0
2014,11,13,1044.0,29.0,1511.0,56.0,HA,N587HA,25,PDX,HNL,351.0,2603,10.0,44.0
2014,2,19,1108.0,13.0,1325.0,0.0,VX,N838VA,784,SEA,LAX,117.0,954,11.0,8.0
2014,9,3,825.0,15.0,1600.0,-3.0,UA,N558UA,511,SEA,IAD,250.0,2306,8.0,25.0
2014,1,27,2319.0,-1.0,619.0,-11.0,DL,N542US,2357,SEA,DTW,214.0,1927,23.0,19.0
2014,7,4,1301.0,-4.0,1850.0,-2.0,AS,N512AS,664,SEA,DFW,209.0,1660,13.0,1.0
2014,9,25,1844.0,-1.0,2014.0,4.0,WN,N241WN,4455,PDX,SMF,75.0,479,18.0,44.0
2014,2,9,2033.0,88.0,2122.0,89.0,OO,N297SW,5424,SEA,PDX,31.0,129,20.0,33.0
2014,8,27,943.0,-2.0,1227.0,9.0,OO,N918SW,6518,PDX,LAX,116.0,834,9.0,43.0
2014,7,21,1212.0,352.0,1831.0,358.0,UA,N490UA,591,SEA,IAH,224.0,1874,12.0,12.0
2014,12,18,1814.0,-1.0,8.0,9.0,AS,N583AS,26,SEA,ORD,201.0,1721,18.0,14.0
2014,8,22,702.0,2.0,837.0,-8.0,VX,N837VA,84,PDX,SFO,74.0,550,7.0,2.0
2014,10,2,,,,,WN,N8647A,827,SEA,MDW,,1733,,
2014,10,18,800.0,-5.0,1616.0,-11.0,AS,N586AS,18,SEA,MCO,291.0,2554,8.0,0.0
2014,12,15,629.0,29.0,1344.0,32.0,DL,N3771K,1560,SEA,DTW,235.0,1927,6.0,29.0
2014,8,17,1718.0,48.0,2252.0,37.0,AA,N3KHAA,1181,SEA,DFW,201.0,1660,17.0,18.0
2014,6,17,1214.0,-6.0,1412.0,-19.0,OO,N225AG,3454,PDX,BUR,105.0,817,12.0,14.0
2014,3,7,1845.0,-5.0,2102.0,-10.0,AS,N546AS,616,SEA,LAS,115.0,867,18.0,45.0
2014,8,7,1540.0,5.0,1919.0,-6.0,WN,N748SW,362,SEA,ABQ,144.0,1180,15.0,40.0
2014,3,30,940.0,-6.0,1129.0,-8.0,OO,N593ML,5196,PDX,SFO,87.0,550,9.0,40.0
2014,12,19,1229.0,9.0,1325.0,3.0,AS,N794AS,684,SEA,GEG,41.0,224,12.0,29.0
2014,1,29,2031.0,56.0,2250.0,57.0,AS,N562AS,520,SEA,BUR,124.0,937,20.0,31.0
2014,3,11,1544.0,-6.0,1805.0,-2.0,AS,N563AS,584,PDX,SNA,119.0,859,15.0,44.0
2014,6,23,1005.0,5.0,1517.0,-1.0,AS,N508AS,756,SEA,MCI,177.0,1489,10.0,5.0
2014,1,22,1149.0,-1.0,1419.0,-2.0,OO,N727SK,6371,SEA,LAX,122.0,954,11.0,49.0
2014,5,25,1235.0,0.0,1456.0,-4.0,AS,N519AS,97,SEA,ANC,187.0,1448,12.0,35.0
2014,8,18,1629.0,4.0,1853.0,-7.0,B6,N561JB,1007,SEA,LGB,130.0,965,16.0,29.0
2014,5,8,647.0,-3.0,1201.0,-8.0,AS,N461AS,36,SEA,MSP,174.0,1399,6.0,47.0
2014,8,6,1211.0,-4.0,2058.0,33.0,DL,N3771K,403,PDX,JFK,297.0,2454,12.0,11.0
2014,8,4,2313.0,-2.0,613.0,-13.0,DL,N124DE,1823,SEA,DTW,215.0,1927,23.0,13.0
2014,8,28,1256.0,-4.0,1825.0,13.0,DL,N335NW,915,PDX,MSP,180.0,1426,12.0,56.0
2014,10,16,556.0,-4.0,741.0,-1.0,AS,N589AS,406,PDX,SJC,86.0,569,5.0,56.0
2014,12,3,1017.0,-1.0,1308.0,-2.0,DL,N361NW,1857,SEA,SLC,92.0,689,10.0,17.0
2014,5,30,658.0,-2.0,1525.0,5.0,DL,N721TW,418,SEA,JFK,298.0,2422,6.0,58.0
2014,8,14,556.0,-4.0,845.0,-2.0,DL,N655DL,1831,PDX,SLC,86.0,630,5.0,56.0
2014,4,9,1258.0,-2.0,1433.0,-2.0,WN,N957WN,980,PDX,OAK,79.0,543,12.0,58.0
2014,3,1,857.0,-3.0,1110.0,-10.0,AS,N518AS,614,SEA,LAS,119.0,867,8.0,57.0
2014,12,11,1137.0,2.0,1512.0,65.0,B6,N570JB,107,SEA,LGB,162.0,965,11.0,37.0
2014,3,14,601.0,1.0,928.0,1.0,F9,N204FR,796,PDX,DEN,125.0,991,6.0,1.0
2014,8,4,1628.0,-4.0,1926.0,2.0,DL,N686DA,1457,SEA,SLC,99.0,689,16.0,28.0
2014,11,5,631.0,-4.0,848.0,-9.0,AS,N793AS,576,PDX,SAN,120.0,933,6.0,31.0
2014,4,20,733.0,-2.0,1502.0,-10.0,DL,N175DZ,1768,SEA,ATL,252.0,2182,7.0,33.0
2014,11,16,2129.0,9.0,526.0,10.0,B6,N709JB,1206,PDX,JFK,280.0,2454,21.0,29.0
2014,3,24,1322.0,12.0,1856.0,2.0,AS,N453AS,664,SEA,DFW,196.0,1660,13.0,22.0
2014,3,2,1027.0,7.0,1653.0,25.0,AS,N440AS,730,SEA,IAH,237.0,1874,10.0,27.0
2014,4,13,1040.0,-5.0,1547.0,-3.0,OO,N223AG,3468,SEA,OMA,175.0,1368,10.0,40.0
2014,8,18,128.0,43.0,927.0,41.0,US,N663AW,1917,SEA,PHL,285.0,2378,1.0,28.0
2014,4,25,841.0,11.0,1350.0,10.0,DL,N595NW,2489,SEA,MSP,157.0,1399,8.0,41.0
2014,12,26,704.0,-1.0,924.0,-16.0,VX,N639VA,1780,SEA,LAX,112.0,954,7.0,4.0
2014,3,18,1916.0,-4.0,2011.0,0.0,OO,N284YV,5305,PDX,SEA,40.0,129,19.0,16.0
2014,10,25,826.0,-4.0,1018.0,3.0,WN,N269WN,115,PDX,SJC,100.0,569,8.0,26.0
2014,11,12,1216.0,86.0,1529.0,74.0,WN,N242WN,1527,PDX,DEN,108.0,991,12.0,16.0
2014,3,6,909.0,-6.0,1245.0,-20.0,OO,N215AG,3466,PDX,TUS,141.0,1119,9.0,9.0
2014,7,18,1327.0,7.0,1914.0,4.0,AA,N3FPAA,2269,SEA,DFW,198.0,1660,13.0,27.0
2014,8,9,1509.0,-6.0,1737.0,-18.0,AS,N713AS,101,SEA,ANC,192.0,1448,15.0,9.0
2014,12,14,832.0,27.0,1726.0,61.0,AS,N523AS,16,SEA,MCO,323.0,2554,8.0,32.0
2014,7,29,33.0,8.0,635.0,3.0,UA,N64809,1412,SEA,IAH,224.0,1874,0.0,33.0
2014,11,16,1450.0,-5.0,1638.0,-17.0,WN,N298WN,4038,SEA,SJC,98.0,697,14.0,50.0
2014,8,27,1016.0,-4.0,1153.0,-12.0,WN,N497WN,1797,PDX,OAK,80.0,543,10.0,16.0
2014,1,12,556.0,-4.0,759.0,-3.0,AS,N442AS,200,SEA,SJC,101.0,697,5.0,56.0
2014,7,9,1459.0,-1.0,1801.0,13.0,AS,N609AS,650,SEA,PHX,163.0,1107,14.0,59.0
2014,12,21,1210.0,15.0,1933.0,-2.0,DL,N129DL,1753,SEA,ATL,236.0,2182,12.0,10.0
2014,9,10,653.0,-7.0,1233.0,-27.0,AA,N3FHAA,86,PDX,ORD,199.0,1739,6.0,53.0
2014,8,11,1649.0,17.0,1856.0,11.0,UA,N37408,1217,SEA,SFO,112.0,679,16.0,49.0
2014,10,30,2228.0,9.0,609.0,-20.0,DL,N67171,1542,SEA,JFK,262.0,2422,22.0,28.0
2014,11,4,1851.0,-4.0,2115.0,-18.0,AS,N589AS,464,SEA,LAX,120.0,954,18.0,51.0
2014,8,9,1545.0,0.0,1647.0,7.0,AS,N797AS,67,SEA,KTN,107.0,680,15.0,45.0
2014,12,31,546.0,1.0,916.0,-4.0,WN,N8323C,757,PDX,DEN,126.0,991,5.0,46.0
2014,10,11,1352.0,-3.0,1715.0,-20.0,WN,N228WN,4562,PDX,ABQ,126.0,1111,13.0,52.0
2014,10,20,957.0,-3.0,1238.0,-17.0,HA,N382HA,29,SEA,OGG,317.0,2640,9.0,57.0
2014,6,16,757.0,-8.0,1001.0,-11.0,AS,N431AS,626,PDX,LAS,101.0,763,7.0,57.0
2014,7,25,2056.0,-4.0,2144.0,-8.0,OO,N568SW,5433,SEA,PDX,33.0,129,20.0,56.0
2014,1,29,841.0,-4.0,941.0,8.0,OO,N235SW,5438,SEA,PDX,37.0,129,8.0,41.0
2014,12,16,911.0,131.0,1005.0,128.0,OO,N548CA,4604,SEA,PDX,28.0,129,9.0,11.0
2014,8,20,1922.0,42.0,2117.0,32.0,AS,N713AS,302,SEA,SFO,95.0,679,19.0,22.0
2014,2,13,1451.0,-14.0,1711.0,-19.0,AS,N524AS,528,SEA,BUR,122.0,937,14.0,51.0
2014,7,27,1616.0,-1.0,1822.0,-7.0,UA,N459UA,631,SEA,SFO,106.0,679,16.0,16.0
2014,1,18,1027.0,-3.0,1117.0,-6.0,OO,N579SW,5397,PDX,SEA,39.0,129,10.0,27.0
2014,7,4,1735.0,-5.0,2031.0,-9.0,AS,N570AS,867,SEA,OGG,338.0,2640,17.0,35.0
2014,6,23,1533.0,3.0,2339.0,0.0,AS,N431AS,14,SEA,EWR,274.0,2402,15.0,33.0
2014,11,20,2050.0,-5.0,2256.0,-6.0,AS,N588AS,624,PDX,LAS,100.0,763,20.0,50.0
2014,9,2,1006.0,-4.0,1736.0,-19.0,DL,N177DZ,282,SEA,ATL,248.0,2182,10.0,6.0
2014,8,8,1052.0,-9.0,1647.0,-11.0,UA,N498UA,278,SEA,ORD,206.0,1721,10.0,52.0
2014,9,24,1142.0,-3.0,1331.0,6.0,WN,N7737E,3400,PDX,OAK,95.0,543,11.0,42.0
2014,7,1,1300.0,25.0,1943.0,43.0,WN,N263WN,214,SEA,BNA,261.0,1978,13.0,0.0
2014,4,1,655.0,-5.0,953.0,-21.0,AS,N531AS,833,PDX,HNL,337.0,2603,6.0,55.0
2014,7,28,1933.0,58.0,2055.0,50.0,WN,N551WN,4488,PDX,SMF,71.0,479,19.0,33.0
2014,12,13,552.0,-8.0,1403.0,-9.0,UA,N839UA,205,SEA,EWR,291.0,2402,5.0,52.0
2014,9,18,756.0,-7.0,1117.0,-23.0,UA,N461UA,550,PDX,DEN,121.0,991,7.0,56.0
2014,6,12,1144.0,4.0,1323.0,-2.0,WN,N484WN,168,PDX,SJC,89.0,569,11.0,44.0
2014,5,12,1724.0,64.0,1901.0,56.0,WN,N625SW,344,PDX,SJC,84.0,569,17.0,24.0
2014,10,3,1228.0,-2.0,1452.0,-13.0,AS,N309AS,105,SEA,ANC,187.0,1448,12.0,28.0
2014,9,25,1420.0,-5.0,2034.0,14.0,AA,N3KBAA,1054,SEA,ORD,213.0,1721,14.0,20.0
2014,1,5,1552.0,17.0,2105.0,-5.0,AA,N4XNAA,157,PDX,DFW,174.0,1616,15.0,52.0
2014,4,22,514.0,-1.0,849.0,-5.0,UA,N76526,1567,SEA,DEN,132.0,1024,5.0,14.0
2014,12,4,1030.0,0.0,1427.0,9.0,AS,N323AS,656,SEA,PHX,154.0,1107,10.0,30.0
2014,7,23,1856.0,-4.0,2110.0,8.0,OO,N606SK,4631,SEA,SJC,115.0,697,18.0,56.0
2014,5,6,716.0,-9.0,904.0,0.0,AS,N533AS,805,SEA,SMF,83.0,605,7.0,16.0
2014,12,21,1053.0,-2.0,1309.0,-21.0,AS,N795AS,490,SEA,SAN,118.0,1050,10.0,53.0
2014,8,25,1259.0,-6.0,2057.0,-5.0,US,N538UW,1857,SEA,CLT,274.0,2279,12.0,59.0
2014,4,8,1459.0,-8.0,1822.0,-23.0,UA,N491UA,457,SEA,DEN,123.0,1024,14.0,59.0
2014,7,6,1528.0,-2.0,1708.0,-7.0,WN,N220WN,59,PDX,OAK,82.0,543,15.0,28.0
2014,12,21,1457.0,37.0,1738.0,38.0,AS,N524AS,97,SEA,ANC,207.0,1448,14.0,57.0
2014,12,15,950.0,0.0,1743.0,3.0,AS,N508AS,764,PDX,DCA,276.0,2350,9.0,50.0
2014,10,27,1331.0,-9.0,1527.0,-24.0,UA,N831UA,475,SEA,SFO,93.0,679,13.0,31.0
2014,12,19,725.0,-5.0,1019.0,-1.0,AS,N593AS,91,SEA,ANC,179.0,1448,7.0,25.0
2014,2,19,907.0,-8.0,1225.0,-40.0,OO,N217AG,3466,PDX,TUS,128.0,1119,9.0,7.0
2014,9,28,705.0,-5.0,945.0,-20.0,AS,N462AS,833,PDX,HNL,323.0,2603,7.0,5.0
2014,3,23,1029.0,-6.0,1353.0,-6.0,F9,N923FR,788,PDX,DEN,127.0,991,10.0,29.0
2014,7,24,755.0,-5.0,922.0,-3.0,AS,N764AS,61,SEA,JNU,121.0,909,7.0,55.0
2014,11,7,1224.0,4.0,1313.0,-4.0,AS,N756AS,684,SEA,GEG,36.0,224,12.0,24.0
2014,4,23,805.0,-5.0,1550.0,-20.0,AS,N524AS,4,SEA,DCA,267.0,2329,8.0,5.0
